Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 2,Target Source,91055.0,latin america,Telecom,0,9931.485167213805,Application development and maintenance,2020-04-15 20:44:41.394470,983
Stage 3,Target Source,91055.0,latin america,Telecom,0,9931.485167213805,Application development and maintenance,2020-06-04 20:44:41.394470,983
Stage 11,Target Source,91055.0,latin america,Telecom,0,9931.485167213805,Application development and maintenance,2020-07-24 20:44:41.394470,983
Stage 1,Team Designers And Associates,261702.81435786368,india,BFSI,1,26331.929334032287,Consulting,2020-12-08 20:44:41.394470,984
Stage 9,Team Designers And Associates,261702.81435786368,india,BFSI,1,26331.929334032287,Consulting,2021-01-27 20:44:41.394470,984
Stage 1,Team Uno,37904.90321297986,middle east and africa,BFSI,1,12809.0,Application development and maintenance,2020-11-05 20:44:41.394470,985
Stage 9,Team Uno,37904.90321297986,middle east and africa,BFSI,1,12809.0,Application development and maintenance,2020-12-25 20:44:41.394470,985
Stage 1,Techo Solutions,195286.22764080248,middle east and africa,Manufacturing,1,4420.0,Consulting,2021-03-08 20:44:41.394470,986
Stage 11,Techo Solutions,195286.22764080248,middle east and africa,Manufacturing,1,4420.0,Consulting,2021-04-27 20:44:41.394470,986
Stage 1,Tempur-Pedic,63536.0,north america,BFSI,1,4863.784719667565,Business process outsourcing,2018-11-25 20:44:41.394470,987
Stage 9,Tempur-Pedic,63536.0,north america,BFSI,1,4863.784719667565,Business process outsourcing,2019-01-14 20:44:41.394470,987
Stage 1,Terra,38092.0,asia-pacific,Retail & Distribution,1,27843.060565572796,Application development and maintenance,2020-09-26 20:44:41.394470,988
Stage 9,Terra,38092.0,asia-pacific,Retail & Distribution,1,27843.060565572796,Application development and maintenance,2020-11-15 20:44:41.394470,988
Stage 1,Terra Nova Garden Services,34339.0,europe,Travel and Hospitality,1,24234.66183992307,Application development and maintenance,2021-06-03 20:44:41.394470,989
Stage 1,Tesla Motors,51699.543108244805,north america,Healthcare,1,6865.1237644769135,Asset leverage solutions,2020-08-19 20:44:41.394470,990
Stage 9,Tesla Motors,51699.543108244805,north america,Healthcare,1,6865.1237644769135,Asset leverage solutions,2020-10-08 20:44:41.394470,990
Stage 1,Tesoro,159000.83921850094,north america,BFSI,0,12553.0,Business process outsourcing,2019-08-02 20:44:41.394470,991
Stage 9,Tesoro,159000.83921850094,north america,BFSI,0,12553.0,Business process outsourcing,2019-09-21 20:44:41.394470,991
Stage 1,Testor Corporation,202740.92112711575,europe,Telecom,1,12190.56911748902,Application development and maintenance,2021-05-09 20:44:41.394470,992
Stage 4,Testor Corporation,202740.92112711575,europe,Telecom,1,12190.56911748902,Application development and maintenance,2021-06-28 20:44:41.394470,992
Stage 11,Testor Corporation,202740.92112711575,europe,Telecom,1,12190.56911748902,Application development and maintenance,2021-08-17 20:44:41.394470,992
Stage 1,Texas Instruments,153794.63843179532,north america,Telecom,0,18132.598210207852,Cognitive Business Operations,2020-10-27 20:44:41.394470,993
Stage 9,Texas Instruments,153794.63843179532,north america,Telecom,0,18132.598210207852,Cognitive Business Operations,2020-12-16 20:44:41.394470,993
Stage 1,Textron Inc.,149940.0,asia-pacific,Retail & Distribution,1,15987.766907534888,Business process outsourcing,2019-02-14 20:44:41.394470,994
Stage 9,Textron Inc.,149940.0,asia-pacific,Retail & Distribution,1,15987.766907534888,Business process outsourcing,2019-04-05 20:44:41.394470,994
Stage 1,The Coca-Cola Company,84639.65639277623,north america,BFSI,1,7372.0,Application development and maintenance,2019-01-02 20:44:41.394470,995
Stage 2,The Coca-Cola Company,84639.65639277623,north america,BFSI,1,7372.0,Application development and maintenance,2019-02-21 20:44:41.394470,995
Stage 9,The Coca-Cola Company,84639.65639277623,north america,BFSI,1,7372.0,Application development and maintenance,2019-04-12 20:44:41.394470,995
Stage 1,The Flying Bear,242864.57945362513,north america,BFSI,1,4741.6164166217795,Engineering and Industrial services,2018-08-27 20:44:41.394470,996
Stage 2,The Flying Bear,242864.57945362513,north america,BFSI,1,4741.6164166217795,Engineering and Industrial services,2018-10-16 20:44:41.394470,996
Stage 3,The Flying Bear,242864.57945362513,north america,BFSI,1,4741.6164166217795,Engineering and Industrial services,2018-12-05 20:44:41.394470,996
Stage 11,The Flying Bear,242864.57945362513,north america,BFSI,1,4741.6164166217795,Engineering and Industrial services,2019-01-24 20:44:41.394470,996
Stage 1,The Flying Hippo ,251191.45350811532,north america,BFSI,0,8653.18160783554,IT infrastructure services,2020-12-09 20:44:41.394470,997
Stage 2,The Flying Hippo ,251191.45350811532,north america,BFSI,0,8653.18160783554,IT infrastructure services,2021-01-28 20:44:41.394470,997
Stage 9,The Flying Hippo ,251191.45350811532,north america,BFSI,0,8653.18160783554,IT infrastructure services,2021-03-19 20:44:41.394470,997
Stage 1,The Fox And Hound ,50194.73429695483,north america,Retail & Distribution,1,23794.01514766395,Cognitive Business Operations,2020-12-04 20:44:41.394470,998
Stage 4,The Fox And Hound ,50194.73429695483,north america,Retail & Distribution,1,23794.01514766395,Cognitive Business Operations,2021-01-23 20:44:41.394470,998
Stage 5,The Fox And Hound ,50194.73429695483,north america,Retail & Distribution,1,23794.01514766395,Cognitive Business Operations,2021-03-14 20:44:41.394470,998
Stage 6,The Fox And Hound ,50194.73429695483,north america,Retail & Distribution,1,23794.01514766395,Cognitive Business Operations,2021-05-03 20:44:41.394470,998
Stage 9,The Fox And Hound ,50194.73429695483,north america,Retail & Distribution,1,23794.01514766395,Cognitive Business Operations,2021-06-22 20:44:41.394470,998
Stage 1,The Goose And Duck,213362.40532393826,north america,Telecom,1,11341.0,Application development and maintenance,2020-04-03 20:44:41.394470,999
Stage 9,The Goose And Duck,213362.40532393826,north america,Telecom,1,11341.0,Application development and maintenance,2020-05-23 20:44:41.394470,999
Stage 1,The Happy Bear,182256.99153120795,europe,BFSI,1,3081.0,Application development and maintenance,2020-09-10 20:44:41.394470,1000
Stage 2,The Happy Bear,182256.99153120795,europe,BFSI,1,3081.0,Application development and maintenance,2020-10-30 20:44:41.394470,1000
Stage 9,The Happy Bear,182256.99153120795,europe,BFSI,1,3081.0,Application development and maintenance,2020-12-19 20:44:41.394470,1000
Stage 1,The Hertz Corporation,270949.39802792843,north america,BFSI,1,6617.558353566605,IT infrastructure services,2020-08-19 20:44:41.394470,1001
Stage 9,The Hertz Corporation,270949.39802792843,north america,BFSI,1,6617.558353566605,IT infrastructure services,2020-10-08 20:44:41.394470,1001
Stage 1,The High Heelers,155736.925903067,north america,BFSI,1,11566.595755760172,IT infrastructure services,2021-05-12 20:44:41.394470,1002
Stage 6,The High Heelers,155736.925903067,north america,BFSI,1,11566.595755760172,IT infrastructure services,2021-07-01 20:44:41.394470,1002
Stage 1,The Independent Planners,34411.0,north america,Retail & Distribution,0,5256.0,Application development and maintenance,2020-11-17 20:44:41.394470,1003
Stage 2,The Independent Planners,34411.0,north america,Retail & Distribution,0,5256.0,Application development and maintenance,2021-01-06 20:44:41.394470,1003
Stage 9,The Independent Planners,34411.0,north america,Retail & Distribution,0,5256.0,Application development and maintenance,2021-02-25 20:44:41.394470,1003
Stage 1,The Jolly Farmer,78929.35095574221,north america,BFSI,0,26159.80947546543,Assurance services,2020-07-14 20:44:41.394470,1004
Stage 9,The Jolly Farmer,78929.35095574221,north america,BFSI,0,26159.80947546543,Assurance services,2020-09-02 20:44:41.394470,1004
Stage 1,The Lawn Guru,91366.60331624938,india,BFSI,1,14344.0,Cognitive Business Operations,2020-09-14 20:44:41.394470,1005
Stage 2,The Lawn Guru,91366.60331624938,india,BFSI,1,14344.0,Cognitive Business Operations,2020-11-03 20:44:41.394470,1005
Stage 3,The Lawn Guru,91366.60331624938,india,BFSI,1,14344.0,Cognitive Business Operations,2020-12-23 20:44:41.394470,1005
Stage 5,The Lawn Guru,91366.60331624938,india,BFSI,1,14344.0,Cognitive Business Operations,2021-02-11 20:44:41.394470,1005
Stage 6,The Lawn Guru,91366.60331624938,india,BFSI,1,14344.0,Cognitive Business Operations,2021-04-02 20:44:41.394470,1005
Stage 7,The Lawn Guru,91366.60331624938,india,BFSI,1,14344.0,Cognitive Business Operations,2021-05-22 20:44:41.394470,1005
Stage 11,The Lawn Guru,91366.60331624938,india,BFSI,1,14344.0,Cognitive Business Operations,2021-07-11 20:44:41.394470,1005
Stage 1,The Liberty Corporation,228423.17591221767,north america,BFSI,1,7917.578717520595,Assurance services,2019-01-09 20:44:41.394470,1006
Stage 9,The Liberty Corporation,228423.17591221767,north america,BFSI,1,7917.578717520595,Assurance services,2019-02-28 20:44:41.394470,1006
Stage 1,The Library Corporation (Tlc),95515.03493666463,north america,Travel and Hospitality,0,11992.660376087428,IT infrastructure services,2020-04-28 20:44:41.394470,1007
Stage 3,The Library Corporation (Tlc),95515.03493666463,north america,Travel and Hospitality,0,11992.660376087428,IT infrastructure services,2020-06-17 20:44:41.394470,1007
Stage 11,The Library Corporation (Tlc),95515.03493666463,north america,Travel and Hospitality,0,11992.660376087428,IT infrastructure services,2020-08-06 20:44:41.394470,1007
Stage 1,The Network Chef,236940.36088620152,north america,BFSI,1,6077.358384083659,Enterprise solution,2021-05-25 20:44:41.394470,1008
Stage 9,The Network Chef,236940.36088620152,north america,BFSI,1,6077.358384083659,Enterprise solution,2021-07-14 20:44:41.394470,1008
Stage 1,The Pink Pig Tavern,248509.54884320914,north america,Manufacturing,1,12166.0,Asset leverage solutions,2020-12-29 20:44:41.394470,1009
Stage 9,The Pink Pig Tavern,248509.54884320914,north america,Manufacturing,1,12166.0,Asset leverage solutions,2021-02-17 20:44:41.394470,1009
Stage 1,The Polka Dot Bear Tavern,66069.65658362636,north america,Retail & Distribution,1,22259.22344983991,Application development and maintenance,2021-05-08 20:44:41.394470,1010
Stage 1,The Serendipity Dip,176964.75434202183,north america,BFSI,1,9059.0,Enterprise solution,2020-05-15 20:44:41.394470,1011
Stage 9,The Serendipity Dip,176964.75434202183,north america,BFSI,1,9059.0,Enterprise solution,2020-07-04 20:44:41.394470,1011
Stage 1,The Spotted Cougar,75188.0,latin america,BFSI,1,8414.48414702293,Application development and maintenance,2019-04-07 20:44:41.394470,1012
Stage 9,The Spotted Cougar,75188.0,latin america,BFSI,1,8414.48414702293,Application development and maintenance,2019-05-27 20:44:41.394470,1012
Stage 1,The Vanguard Group,36657.0,north america,BFSI,1,21964.781685046848,Cloud Infrastructure,2020-09-29 20:44:41.394470,1013
Stage 9,The Vanguard Group,36657.0,north america,BFSI,1,21964.781685046848,Cloud Infrastructure,2020-11-18 20:44:41.394470,1013
Stage 1,The Walt Disney Company,125514.91294527607,north america,Media,0,10698.0,IT infrastructure services,2021-03-31 20:44:41.394470,1014
Stage 3,The Walt Disney Company,125514.91294527607,north america,Media,0,10698.0,IT infrastructure services,2021-05-20 20:44:41.394470,1014
Stage 4,The Walt Disney Company,125514.91294527607,north america,Media,0,10698.0,IT infrastructure services,2021-07-09 20:44:41.394470,1014
Stage 8,The Walt Disney Company,125514.91294527607,north america,Media,0,10698.0,IT infrastructure services,2021-08-28 20:44:41.394470,1014
Stage 1,The Weinstein Company,43764.92864131548,north america,BFSI,1,14165.754835807213,Asset leverage solutions,2019-02-26 20:44:41.394470,1015
Stage 9,The Weinstein Company,43764.92864131548,north america,BFSI,1,14165.754835807213,Asset leverage solutions,2019-04-17 20:44:41.394470,1015
Stage 1,The White Rabbit,139804.80426368437,india,Travel and Hospitality,1,19782.92144805162,Cloud Infrastructure,2019-03-16 20:44:41.394470,1016
Stage 9,The White Rabbit,139804.80426368437,india,Travel and Hospitality,1,19782.92144805162,Cloud Infrastructure,2019-05-05 20:44:41.394470,1016
Stage 1,The White Swan,142944.51537503264,asia-pacific,BFSI,1,9879.0,Automation and AI,2019-05-15 20:44:41.394470,1017
Stage 9,The White Swan,142944.51537503264,asia-pacific,BFSI,1,9879.0,Automation and AI,2019-07-04 20:44:41.394470,1017
Stage 1,Thq,235352.14206324125,north america,Others,1,11033.254142580956,Application development and maintenance,2020-08-28 20:44:41.394470,1018
Stage 9,Thq,235352.14206324125,north america,Others,1,11033.254142580956,Application development and maintenance,2020-10-17 20:44:41.394470,1018
Stage 1,Time Warner Cable,128940.70671862974,north america,BFSI,1,27383.509233362533,IT infrastructure services,2021-04-19 20:44:41.394470,1019
Stage 9,Time Warner Cable,128940.70671862974,north america,BFSI,1,27383.509233362533,IT infrastructure services,2021-06-08 20:44:41.394470,1019
Stage 1,Titania,124773.77227008168,europe,BFSI,0,8736.0,Cognitive Business Operations,2021-04-08 20:44:41.394470,1020
Stage 4,Titania,124773.77227008168,europe,BFSI,0,8736.0,Cognitive Business Operations,2021-05-28 20:44:41.394470,1020
Stage 6,Titania,124773.77227008168,europe,BFSI,0,8736.0,Cognitive Business Operations,2021-07-17 20:44:41.394470,1020
Stage 7,Titania,124773.77227008168,europe,BFSI,0,8736.0,Cognitive Business Operations,2021-09-05 20:44:41.394470,1020
Stage 1,Total Network Development,222069.96186791864,others,Retail & Distribution,0,5064.0,Enterprise solution,2021-03-01 20:44:41.394470,1021
Stage 2,Total Network Development,222069.96186791864,others,Retail & Distribution,0,5064.0,Enterprise solution,2021-04-20 20:44:41.394470,1021
Stage 11,Total Network Development,222069.96186791864,others,Retail & Distribution,0,5064.0,Enterprise solution,2021-06-09 20:44:41.394470,1021
Stage 1,Total Quality,139659.06220415293,north america,Retail & Distribution,1,9167.0,IT infrastructure services,2020-11-04 20:44:41.394470,1022
Stage 9,Total Quality,139659.06220415293,north america,Retail & Distribution,1,9167.0,IT infrastructure services,2020-12-24 20:44:41.394470,1022
Stage 1,Total Serve,150028.88152489506,north america,BFSI,1,12176.426100701749,IT infrastructure services,2018-12-12 20:44:41.394470,1023
Stage 9,Total Serve,150028.88152489506,north america,BFSI,1,12176.426100701749,IT infrastructure services,2019-01-31 20:44:41.394470,1023
Stage 1,Total Sources,130860.22925288854,north america,BFSI,1,9521.272685013737,IT infrastructure services,2020-11-14 20:44:41.394470,1024
Stage 9,Total Sources,130860.22925288854,north america,BFSI,1,9521.272685013737,IT infrastructure services,2021-01-03 20:44:41.394470,1024
Stage 1,Total Yard Maintenance,189658.11156574398,asia-pacific,Telecom,1,9988.738325864319,Cloud Infrastructure,2020-10-13 20:44:41.394470,1025
Stage 9,Total Yard Maintenance,189658.11156574398,asia-pacific,Telecom,1,9988.738325864319,Cloud Infrastructure,2020-12-02 20:44:41.394470,1025
Stage 1,Total Yard Management,253471.3691517217,others,Manufacturing,1,16256.663341981566,Application development and maintenance,2021-01-24 20:44:41.394470,1026
Stage 2,Total Yard Management,253471.3691517217,others,Manufacturing,1,16256.663341981566,Application development and maintenance,2021-03-15 20:44:41.394470,1026
Stage 3,Total Yard Management,253471.3691517217,others,Manufacturing,1,16256.663341981566,Application development and maintenance,2021-05-04 20:44:41.394470,1026
Stage 5,Total Yard Management,253471.3691517217,others,Manufacturing,1,16256.663341981566,Application development and maintenance,2021-06-23 20:44:41.394470,1026
Stage 6,Total Yard Management,253471.3691517217,others,Manufacturing,1,16256.663341981566,Application development and maintenance,2021-08-12 20:44:41.394470,1026
Stage 1,Towers Perrin,217719.95886932104,north america,Healthcare,1,18791.745361934853,Application development and maintenance,2020-08-31 20:44:41.394470,1027
Stage 9,Towers Perrin,217719.95886932104,north america,Healthcare,1,18791.745361934853,Application development and maintenance,2020-10-20 20:44:41.394470,1027
Stage 1,Transdigm Group,171227.5856036184,north america,BFSI,1,8403.0,Assurance services,2021-04-04 20:44:41.394470,1028
Stage 9,Transdigm Group,171227.5856036184,north america,BFSI,1,8403.0,Assurance services,2021-05-24 20:44:41.394470,1028
Stage 1,Transocean,242365.14383084013,europe,Media,1,20066.394460201427,Asset leverage solutions,2020-09-26 20:44:41.394470,1029
Stage 9,Transocean,242365.14383084013,europe,Media,1,20066.394460201427,Asset leverage solutions,2020-11-15 20:44:41.394470,1029
Stage 1,Trinity Industries Inc.,152337.17686177022,north america,Hi-Tech,1,13883.015897921727,Application development and maintenance,2021-05-26 20:44:41.394470,1030
Stage 1,Triumph Group,169137.43038498185,north america,Telecom,1,5485.243245733274,IT infrastructure services,2020-10-30 20:44:41.394470,1031
Stage 2,Triumph Group,169137.43038498185,north america,Telecom,1,5485.243245733274,IT infrastructure services,2020-12-19 20:44:41.394470,1031
Stage 9,Triumph Group,169137.43038498185,north america,Telecom,1,5485.243245733274,IT infrastructure services,2021-02-07 20:44:41.394470,1031
Stage 1,Tropicana Products,30553.0,north america,Manufacturing,1,9176.0,Business process outsourcing,2019-11-18 20:44:41.394470,1032
Stage 9,Tropicana Products,30553.0,north america,Manufacturing,1,9176.0,Business process outsourcing,2020-01-07 20:44:41.394470,1032
Stage 1,Tully'S Coffee,107932.0,asia-pacific,Telecom,1,19782.537545211217,Application development and maintenance,2019-08-06 20:44:41.394470,1033
Stage 2,Tully'S Coffee,107932.0,asia-pacific,Telecom,1,19782.537545211217,Application development and maintenance,2019-09-25 20:44:41.394470,1033
Stage 3,Tully'S Coffee,107932.0,asia-pacific,Telecom,1,19782.537545211217,Application development and maintenance,2019-11-14 20:44:41.394470,1033
Stage 11,Tully'S Coffee,107932.0,asia-pacific,Telecom,1,19782.537545211217,Application development and maintenance,2020-01-03 20:44:41.394470,1033
Stage 1,Tupperware Brands Corporation,39158.32934344301,others,BFSI,1,5770.14924184131,Application development and maintenance,2019-03-02 20:44:41.394470,1034
Stage 9,Tupperware Brands Corporation,39158.32934344301,others,BFSI,1,5770.14924184131,Application development and maintenance,2019-04-21 20:44:41.394470,1034
Stage 1,Twitter,118913.10289093935,others,Telecom,1,12071.0,Business process outsourcing,2021-04-25 20:44:41.394470,1035
Stage 8,Twitter,118913.10289093935,others,Telecom,1,12071.0,Business process outsourcing,2021-06-14 20:44:41.394470,1035
Stage 1,U.S. Robotics,239761.46514493076,north america,Retail & Distribution,1,21229.04546164952,Application development and maintenance,2020-11-03 20:44:41.394470,1036
Stage 2,U.S. Robotics,239761.46514493076,north america,Retail & Distribution,1,21229.04546164952,Application development and maintenance,2020-12-23 20:44:41.394470,1036
Stage 9,U.S. Robotics,239761.46514493076,north america,Retail & Distribution,1,21229.04546164952,Application development and maintenance,2021-02-11 20:44:41.394470,1036
Stage 1,U.S. Steel,54973.16801521527,asia-pacific,BFSI,0,15426.715637516863,Enterprise solution,2021-02-16 20:44:41.394470,1037
Stage 9,U.S. Steel,54973.16801521527,asia-pacific,BFSI,0,15426.715637516863,Enterprise solution,2021-04-07 20:44:41.394470,1037
Stage 1,Ubu Productions,94130.46588490068,north america,Telecom,1,14568.84141710954,Asset leverage solutions,2021-02-20 20:44:41.394470,1038
Stage 2,Ubu Productions,94130.46588490068,north america,Telecom,1,14568.84141710954,Asset leverage solutions,2021-04-11 20:44:41.394470,1038
Stage 11,Ubu Productions,94130.46588490068,north america,Telecom,1,14568.84141710954,Asset leverage solutions,2021-05-31 20:44:41.394470,1038
Stage 1,Ultimate Software,57241.31392380136,north america,Telecom,0,11658.0,Assurance services,2021-02-19 20:44:41.394470,1039
Stage 9,Ultimate Software,57241.31392380136,north america,Telecom,0,11658.0,Assurance services,2021-04-10 20:44:41.394470,1039
Stage 1,Under Armour,43555.0,middle east and africa,BFSI,1,12999.0,Enterprise solution,2018-09-25 20:44:41.394470,1040
Stage 2,Under Armour,43555.0,middle east and africa,BFSI,1,12999.0,Enterprise solution,2018-11-14 20:44:41.394470,1040
Stage 3,Under Armour,43555.0,middle east and africa,BFSI,1,12999.0,Enterprise solution,2019-01-03 20:44:41.394470,1040
Stage 4,Under Armour,43555.0,middle east and africa,BFSI,1,12999.0,Enterprise solution,2019-02-22 20:44:41.394470,1040
Stage 5,Under Armour,43555.0,middle east and africa,BFSI,1,12999.0,Enterprise solution,2019-04-13 20:44:41.394470,1040
Stage 11,Under Armour,43555.0,middle east and africa,BFSI,1,12999.0,Enterprise solution,2019-06-02 20:44:41.394470,1040
Stage 1,Union Oil Company Of California (Unocal),40259.0,north america,Telecom,0,15910.195296373693,Application development and maintenance,2021-02-21 20:44:41.394470,1041
Stage 3,Union Oil Company Of California (Unocal),40259.0,north america,Telecom,0,15910.195296373693,Application development and maintenance,2021-04-12 20:44:41.394470,1041
Stage 9,Union Oil Company Of California (Unocal),40259.0,north america,Telecom,0,15910.195296373693,Application development and maintenance,2021-06-01 20:44:41.394470,1041
Stage 1,Union Pacific Railroad,220028.6762748953,north america,Manufacturing,0,9098.049392329678,Engineering and Industrial services,2021-03-27 20:44:41.394470,1042
Stage 2,Union Pacific Railroad,220028.6762748953,north america,Manufacturing,0,9098.049392329678,Engineering and Industrial services,2021-05-16 20:44:41.394470,1042
Stage 3,Union Pacific Railroad,220028.6762748953,north america,Manufacturing,0,9098.049392329678,Engineering and Industrial services,2021-07-05 20:44:41.394470,1042
Stage 4,Union Pacific Railroad,220028.6762748953,north america,Manufacturing,0,9098.049392329678,Engineering and Industrial services,2021-08-24 20:44:41.394470,1042
Stage 5,Union Pacific Railroad,220028.6762748953,north america,Manufacturing,0,9098.049392329678,Engineering and Industrial services,2021-10-13 20:44:41.394470,1042
Stage 7,Union Pacific Railroad,220028.6762748953,north america,Manufacturing,0,9098.049392329678,Engineering and Industrial services,2021-12-02 20:44:41.394470,1042
Stage 1,Unisys,120383.95271843759,north america,Retail & Distribution,0,25023.894851665114,Cloud Infrastructure,2020-03-28 20:44:41.394470,1043
Stage 9,Unisys,120383.95271843759,north america,Retail & Distribution,0,25023.894851665114,Cloud Infrastructure,2020-05-17 20:44:41.394470,1043
Stage 1,United Airlines,145969.34368098716,north america,Travel and Hospitality,1,7941.0,Cognitive Business Operations,2021-05-18 20:44:41.394470,1044
Stage 1,United Parcel Service (Ups),71830.39809622231,north america,Retail & Distribution,1,10216.082988631517,Engineering and Industrial services,2019-04-25 20:44:41.394470,1045
Stage 2,United Parcel Service (Ups),71830.39809622231,north america,Retail & Distribution,1,10216.082988631517,Engineering and Industrial services,2019-06-14 20:44:41.394470,1045
Stage 9,United Parcel Service (Ups),71830.39809622231,north america,Retail & Distribution,1,10216.082988631517,Engineering and Industrial services,2019-08-03 20:44:41.394470,1045
Stage 1,United Services Automobile Association,206192.17426549448,north america,Hi-Tech,0,12133.025409328106,Application development and maintenance,2018-12-04 20:44:41.394470,1046
Stage 9,United Services Automobile Association,206192.17426549448,north america,Hi-Tech,0,12133.025409328106,Application development and maintenance,2019-01-23 20:44:41.394470,1046
Stage 1,United Technologies,162768.029496514,north america,BFSI,0,6590.0,Application development and maintenance,2021-03-29 20:44:41.394470,1047
Stage 9,United Technologies,162768.029496514,north america,BFSI,0,6590.0,Application development and maintenance,2021-05-18 20:44:41.394470,1047
Stage 1,Universal Design Partners,140065.74028041336,others,BFSI,1,8842.96666114153,Enterprise solution,2020-01-06 20:44:41.394470,1048
Stage 2,Universal Design Partners,140065.74028041336,others,BFSI,1,8842.96666114153,Enterprise solution,2020-02-25 20:44:41.394470,1048
Stage 3,Universal Design Partners,140065.74028041336,others,BFSI,1,8842.96666114153,Enterprise solution,2020-04-15 20:44:41.394470,1048
Stage 4,Universal Design Partners,140065.74028041336,others,BFSI,1,8842.96666114153,Enterprise solution,2020-06-04 20:44:41.394470,1048
Stage 9,Universal Design Partners,140065.74028041336,others,BFSI,1,8842.96666114153,Enterprise solution,2020-07-24 20:44:41.394470,1048
Stage 1,Universal Studios,124203.39137648199,north america,Retail & Distribution,1,13639.04569518192,Application development and maintenance,2019-12-03 20:44:41.394470,1049
Stage 9,Universal Studios,124203.39137648199,north america,Retail & Distribution,1,13639.04569518192,Application development and maintenance,2020-01-22 20:44:41.394470,1049
Stage 1,Universo Realtors,160491.4572916383,others,Telecom,0,27303.989586676635,Cognitive Business Operations,2019-12-20 20:44:41.394470,1050
Stage 9,Universo Realtors,160491.4572916383,others,Telecom,0,27303.989586676635,Cognitive Business Operations,2020-02-08 20:44:41.394470,1050
Stage 1,Us Airways,156671.65385401226,north america,BFSI,1,14888.280977876202,Application development and maintenance,2021-02-14 20:44:41.394470,1051
Stage 9,Us Airways,156671.65385401226,north america,BFSI,1,14888.280977876202,Application development and maintenance,2021-04-05 20:44:41.394470,1051
Stage 1,Us Cellular,151459.0418728847,asia-pacific,BFSI,1,7106.545703035519,Application development and maintenance,2020-12-29 20:44:41.394470,1052
Stage 2,Us Cellular,151459.0418728847,asia-pacific,BFSI,1,7106.545703035519,Application development and maintenance,2021-02-17 20:44:41.394470,1052
Stage 9,Us Cellular,151459.0418728847,asia-pacific,BFSI,1,7106.545703035519,Application development and maintenance,2021-04-08 20:44:41.394470,1052
Stage 1,Utstarcom,149305.33205166704,india,BFSI,1,9221.0,Automation and AI,2021-04-08 20:44:41.394470,1053
Stage 9,Utstarcom,149305.33205166704,india,BFSI,1,9221.0,Automation and AI,2021-05-28 20:44:41.394470,1053
Stage 1,Uwajimaya,155785.26368314723,latin america,Retail & Distribution,1,20209.70184912008,IT infrastructure services,2021-04-05 20:44:41.394470,1054
Stage 9,Uwajimaya,155785.26368314723,latin america,Retail & Distribution,1,20209.70184912008,IT infrastructure services,2021-05-25 20:44:41.394470,1054
Stage 1,Valero Energy Corporation,171188.6418198876,latin america,Manufacturing,1,10423.0,Assurance services,2021-04-16 20:44:41.394470,1055
Stage 9,Valero Energy Corporation,171188.6418198876,latin america,Manufacturing,1,10423.0,Assurance services,2021-06-05 20:44:41.394470,1055
Stage 1,Vantec,194247.72432555884,north america,Retail & Distribution,0,14037.0,Cloud Infrastructure,2021-01-09 20:44:41.394470,1056
Stage 11,Vantec,194247.72432555884,north america,Retail & Distribution,0,14037.0,Cloud Infrastructure,2021-02-28 20:44:41.394470,1056
Stage 1,Vari-Tec,147573.5991062884,north america,Energy & Utilities,1,10261.0,Application development and maintenance,2019-07-31 20:44:41.394470,1057
Stage 2,Vari-Tec,147573.5991062884,north america,Energy & Utilities,1,10261.0,Application development and maintenance,2019-09-19 20:44:41.394470,1057
Stage 3,Vari-Tec,147573.5991062884,north america,Energy & Utilities,1,10261.0,Application development and maintenance,2019-11-08 20:44:41.394470,1057
Stage 4,Vari-Tec,147573.5991062884,north america,Energy & Utilities,1,10261.0,Application development and maintenance,2019-12-28 20:44:41.394470,1057
Stage 9,Vari-Tec,147573.5991062884,north america,Energy & Utilities,1,10261.0,Application development and maintenance,2020-02-16 20:44:41.394470,1057
Stage 1,Vaughan & Bushnell Manufacturing,255636.9663104995,india,Telecom,1,9080.258121649,Automation and AI,2019-09-01 20:44:41.394470,1058
Stage 2,Vaughan & Bushnell Manufacturing,255636.9663104995,india,Telecom,1,9080.258121649,Automation and AI,2019-10-21 20:44:41.394470,1058
Stage 3,Vaughan & Bushnell Manufacturing,255636.9663104995,india,Telecom,1,9080.258121649,Automation and AI,2019-12-10 20:44:41.394470,1058
Stage 4,Vaughan & Bushnell Manufacturing,255636.9663104995,india,Telecom,1,9080.258121649,Automation and AI,2020-01-29 20:44:41.394470,1058
Stage 5,Vaughan & Bushnell Manufacturing,255636.9663104995,india,Telecom,1,9080.258121649,Automation and AI,2020-03-19 20:44:41.394470,1058
Stage 6,Vaughan & Bushnell Manufacturing,255636.9663104995,india,Telecom,1,9080.258121649,Automation and AI,2020-05-08 20:44:41.394470,1058
Stage 7,Vaughan & Bushnell Manufacturing,255636.9663104995,india,Telecom,1,9080.258121649,Automation and AI,2020-06-27 20:44:41.394470,1058
Stage 8,Vaughan & Bushnell Manufacturing,255636.9663104995,india,Telecom,1,9080.258121649,Automation and AI,2020-08-16 20:44:41.394470,1058
Stage 1,Veco Corporation,39119.0836758565,india,Retail & Distribution,0,9295.0,Application development and maintenance,2020-04-17 20:44:41.394470,1059
Stage 2,Veco Corporation,39119.0836758565,india,Retail & Distribution,0,9295.0,Application development and maintenance,2020-06-06 20:44:41.394470,1059
