Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 1,Pro-Care Garden Maintenance,189484.21975512314,europe,BFSI,1,25153.796762495378,Asset leverage solutions,2018-09-10 20:20:14.998724,829
Stage 9,Pro-Care Garden Maintenance,189484.21975512314,europe,BFSI,1,25153.796762495378,Asset leverage solutions,2018-09-20 20:20:14.998724,829
Stage 1,Procter & Gamble,128201.97201370522,europe,BFSI,1,22642.77355304053,Application development and maintenance,2020-02-08 20:20:14.998724,830
Stage 9,Procter & Gamble,128201.97201370522,europe,BFSI,1,22642.77355304053,Application development and maintenance,2020-09-18 20:20:14.998724,830
Stage 1,Profitpros,133915.69679075654,north america,Manufacturing,1,8598.0,IT infrastructure services,2020-12-01 20:20:14.998724,831
Stage 9,Profitpros,133915.69679075654,north america,Manufacturing,1,8598.0,IT infrastructure services,2020-12-07 20:20:14.998724,831
Stage 1,Progressive Corporation,196086.0969793183,north america,BFSI,1,21532.197597808157,Application development and maintenance,2020-12-18 20:20:14.998724,832
Stage 9,Progressive Corporation,196086.0969793183,north america,BFSI,1,21532.197597808157,Application development and maintenance,2021-01-18 20:20:14.998724,832
Stage 1,Prospa-Pal,224583.51140091062,north america,Media,0,22942.414941381896,Application development and maintenance,2020-04-12 20:20:14.998724,833
Stage 2,Prospa-Pal,224583.51140091062,north america,Media,0,22942.414941381896,Application development and maintenance,2020-06-20 20:20:14.998724,833
Stage 9,Prospa-Pal,224583.51140091062,north america,Media,0,22942.414941381896,Application development and maintenance,2020-07-03 20:20:14.998724,833
Stage 1,Protean,103527.0,north america,Hi-Tech,1,25877.842333209086,Engineering and Industrial services,2020-04-04 20:20:14.998724,834
Stage 2,Protean,103527.0,north america,Hi-Tech,1,25877.842333209086,Engineering and Industrial services,2020-11-21 20:20:14.998724,834
Stage 3,Protean,103527.0,north america,Hi-Tech,1,25877.842333209086,Engineering and Industrial services,2021-04-20 20:20:14.998724,834
Stage 4,Protean,103527.0,north america,Hi-Tech,1,25877.842333209086,Engineering and Industrial services,2021-07-31 20:20:14.998724,834
Stage 5,Protean,103527.0,north america,Hi-Tech,1,25877.842333209086,Engineering and Industrial services,2021-11-26 20:20:14.998724,834
Stage 10,Protean,103527.0,north america,Hi-Tech,1,25877.842333209086,Engineering and Industrial services,2021-12-02 20:20:14.998724,834
Stage 1,Publix,68250.0,north america,Manufacturing,1,12047.936789640687,Cognitive Business Operations,2021-04-24 20:20:14.998724,835
Stage 9,Publix,68250.0,north america,Manufacturing,1,12047.936789640687,Cognitive Business Operations,2021-05-29 20:20:14.998724,835
Stage 1,Qcr Holdings,70950.56536483116,north america,Hi-Tech,1,15388.101118280798,Consulting,2021-05-11 20:20:14.998724,836
Stage 9,Qcr Holdings,70950.56536483116,north america,Hi-Tech,1,15388.101118280798,Consulting,2021-05-15 20:20:14.998724,836
Stage 1,Qpass,152811.49616157118,europe,BFSI,1,23308.775507768,Application development and maintenance,2021-03-09 20:20:14.998724,837
Stage 9,Qpass,152811.49616157118,europe,BFSI,1,23308.775507768,Application development and maintenance,2021-05-10 20:20:14.998724,837
Stage 1,Qualcomm,245309.53213536987,north america,Others,1,14209.655984735284,Engineering and Industrial services,2020-09-29 20:20:14.998724,838
Stage 9,Qualcomm,245309.53213536987,north america,Others,1,14209.655984735284,Engineering and Industrial services,2021-03-11 20:20:14.998724,838
Stage 1,Quality Event Planner,81810.12482785553,UK,Healthcare,0,4377.8082685176405,Cognitive Business Operations,2019-03-30 20:20:14.998724,839
Stage 2,Quality Event Planner,81810.12482785553,UK,Healthcare,0,4377.8082685176405,Cognitive Business Operations,2019-09-17 20:20:14.998724,839
Stage 3,Quality Event Planner,81810.12482785553,UK,Healthcare,0,4377.8082685176405,Cognitive Business Operations,2020-01-01 20:20:14.998724,839
Stage 4,Quality Event Planner,81810.12482785553,UK,Healthcare,0,4377.8082685176405,Cognitive Business Operations,2020-05-10 20:20:14.998724,839
Stage 5,Quality Event Planner,81810.12482785553,UK,Healthcare,0,4377.8082685176405,Cognitive Business Operations,2022-05-14 20:20:14.998724,839
Stage 10,Quality Event Planner,81810.12482785553,UK,Healthcare,0,4377.8082685176405,Cognitive Business Operations,2022-07-26 20:20:14.998724,839
Stage 1,Quality Merchant Services,192790.51655516934,north america,BFSI,1,2945.526055413792,Application development and maintenance,2019-12-12 20:20:14.998724,840
Stage 9,Quality Merchant Services,192790.51655516934,north america,BFSI,1,2945.526055413792,Application development and maintenance,2020-04-01 20:20:14.998724,840
Stage 1,Quality Realty Service,61171.89922113716,north america,Retail & Distribution,1,4442.892047245583,Automation and AI,2020-09-17 20:20:14.998724,841
Stage 2,Quality Realty Service,61171.89922113716,north america,Retail & Distribution,1,4442.892047245583,Automation and AI,2020-11-05 20:20:14.998724,841
Stage 3,Quality Realty Service,61171.89922113716,north america,Retail & Distribution,1,4442.892047245583,Automation and AI,2021-04-10 20:20:14.998724,841
Stage 4,Quality Realty Service,61171.89922113716,north america,Retail & Distribution,1,4442.892047245583,Automation and AI,2021-09-08 20:20:14.998724,841
Stage 5,Quality Realty Service,61171.89922113716,north america,Retail & Distribution,1,4442.892047245583,Automation and AI,2021-10-24 20:20:14.998724,841
Stage 10,Quality Realty Service,61171.89922113716,north america,Retail & Distribution,1,4442.892047245583,Automation and AI,2021-11-11 20:20:14.998724,841
Stage 1,Quanta Services,54173.570088953806,others,BFSI,1,17402.971136733177,Assurance services,2018-12-17 20:20:14.998724,842
Stage 9,Quanta Services,54173.570088953806,others,BFSI,1,17402.971136733177,Assurance services,2019-05-16 20:20:14.998724,842
Stage 1,Quantrix,127542.0,north america,BFSI,1,4081.993929060496,Application development and maintenance,2021-01-30 20:20:14.998724,843
Stage 9,Quantrix,127542.0,north america,BFSI,1,4081.993929060496,Application development and maintenance,2021-05-04 20:20:14.998724,843
Stage 1,Quest Software,244009.8206977828,europe,Energy & Utilities,1,19549.332265726945,Cloud Infrastructure,2020-07-04 20:20:14.998724,844
Stage 9,Quest Software,244009.8206977828,europe,Energy & Utilities,1,19549.332265726945,Cloud Infrastructure,2020-10-04 20:20:14.998724,844
Stage 1,Quest Technology Service,215176.52322687872,north america,Manufacturing,1,21157.041473017976,Application development and maintenance,2020-04-15 20:20:14.998724,845
Stage 9,Quest Technology Service,215176.52322687872,north america,Manufacturing,1,21157.041473017976,Application development and maintenance,2020-06-24 20:20:14.998724,845
Stage 1,Quickbiz,151953.8708912052,middle east and africa,BFSI,1,22128.140824029855,Asset leverage solutions,2020-09-06 20:20:14.998724,846
Stage 2,Quickbiz,151953.8708912052,middle east and africa,BFSI,1,22128.140824029855,Asset leverage solutions,2020-09-21 20:20:14.998724,846
Stage 4,Quickbiz,151953.8708912052,middle east and africa,BFSI,1,22128.140824029855,Asset leverage solutions,2021-01-04 20:20:14.998724,846
Stage 5,Quickbiz,151953.8708912052,middle east and africa,BFSI,1,22128.140824029855,Asset leverage solutions,2021-03-22 20:20:14.998724,846
Stage 9,Quickbiz,151953.8708912052,middle east and africa,BFSI,1,22128.140824029855,Asset leverage solutions,2021-04-27 20:20:14.998724,846
Stage 1,Quicktrip,104443.34590265091,europe,Retail & Distribution,1,19210.641270945656,Automation and AI,2019-06-27 20:20:14.998724,847
Stage 2,Quicktrip,104443.34590265091,europe,Retail & Distribution,1,19210.641270945656,Automation and AI,2019-08-18 20:20:14.998724,847
Stage 9,Quicktrip,104443.34590265091,europe,Retail & Distribution,1,19210.641270945656,Automation and AI,2019-10-30 20:20:14.998724,847
Stage 1,Quincy Newspapers,244258.48362885806,north america,BFSI,0,19623.856065480268,Automation and AI,2019-09-15 20:20:14.998724,848
Stage 9,Quincy Newspapers,244258.48362885806,north america,BFSI,0,19623.856065480268,Automation and AI,2019-10-26 20:20:14.998724,848
Stage 1,Quiznos,119938.79266367399,north america,Media,0,14508.586709828081,Application development and maintenance,2020-08-26 20:20:14.998724,849
Stage 2,Quiznos,119938.79266367399,north america,Media,0,14508.586709828081,Application development and maintenance,2020-10-23 20:20:14.998724,849
Stage 9,Quiznos,119938.79266367399,north america,Media,0,14508.586709828081,Application development and maintenance,2021-05-09 20:20:14.998724,849
Stage 1,Qvc,251668.4526678052,north america,Manufacturing,1,10691.679760342196,Application development and maintenance,2018-09-27 20:20:14.998724,850
Stage 9,Qvc,251668.4526678052,north america,Manufacturing,1,10691.679760342196,Application development and maintenance,2018-10-26 20:20:14.998724,850
Stage 1,Qwest,131229.0,india,Retail & Distribution,0,4632.783934290617,Application development and maintenance,2020-10-09 20:20:14.998724,851
Stage 2,Qwest,131229.0,india,Retail & Distribution,0,4632.783934290617,Application development and maintenance,2020-11-11 20:20:14.998724,851
Stage 9,Qwest,131229.0,india,Retail & Distribution,0,4632.783934290617,Application development and maintenance,2021-02-04 20:20:14.998724,851
Stage 1,R. R. Donnelley & Sons,36387.0,north america,BFSI,1,10767.205666102585,Business process outsourcing,2021-03-29 20:20:14.998724,852
Stage 9,R. R. Donnelley & Sons,36387.0,north america,BFSI,1,10767.205666102585,Business process outsourcing,2021-05-04 20:20:14.998724,852
Stage 1,Radioshack,231121.2757674221,north america,Travel and Hospitality,1,2061.9735165376824,Business process outsourcing,2021-03-09 20:20:14.998724,853
Stage 9,Radioshack,231121.2757674221,north america,Travel and Hospitality,1,2061.9735165376824,Business process outsourcing,2021-04-07 20:20:14.998724,853
Stage 1,Rainbow Life,58359.05234479028,north america,BFSI,1,5238.354424600683,Cognitive Business Operations,2019-06-19 20:20:14.998724,854
Stage 9,Rainbow Life,58359.05234479028,north america,BFSI,1,5238.354424600683,Cognitive Business Operations,2020-05-09 20:20:14.998724,854
Stage 1,Rayovac,47362.0,europe,Retail & Distribution,1,19468.548557104918,Consulting,2019-10-27 20:20:14.998724,855
Stage 9,Rayovac,47362.0,europe,Retail & Distribution,1,19468.548557104918,Consulting,2019-11-17 20:20:14.998724,855
Stage 1,Raytheon,53477.67126253518,india,Manufacturing,1,22768.637598214755,IT infrastructure services,2021-02-23 20:20:14.998724,856
Stage 9,Raytheon,53477.67126253518,india,Manufacturing,1,22768.637598214755,IT infrastructure services,2021-05-08 20:20:14.998724,856
Stage 1,Rca,87551.97187477324,north america,Telecom,1,23448.104918365905,Application development and maintenance,2020-11-10 20:20:14.998724,857
Stage 2,Rca,87551.97187477324,north america,Telecom,1,23448.104918365905,Application development and maintenance,2021-01-17 20:20:14.998724,857
Stage 9,Rca,87551.97187477324,north america,Telecom,1,23448.104918365905,Application development and maintenance,2021-02-01 20:20:14.998724,857
Stage 1,Realty Depot,81068.2614691956,others,BFSI,1,14249.0,Assurance services,2020-10-03 20:20:14.998724,858
Stage 9,Realty Depot,81068.2614691956,others,BFSI,1,14249.0,Assurance services,2020-10-03 20:20:14.998724,858
Stage 1,Realty Solution,124705.48532099403,north america,Telecom,1,23163.204389787294,Application development and maintenance,2019-08-15 20:20:14.998724,859
Stage 9,Realty Solution,124705.48532099403,north america,Telecom,1,23163.204389787294,Application development and maintenance,2019-09-07 20:20:14.998724,859
Stage 1,Realty Zone,84573.15221487771,north america,Retail & Distribution,1,6400.0,Automation and AI,2021-06-01 20:20:14.998724,860
Stage 8,Realty Zone,84573.15221487771,north america,Retail & Distribution,1,6400.0,Automation and AI,2021-06-02 20:20:14.998724,860
Stage 1,Red Bears Tavern,112068.3694101256,north america,BFSI,0,5736.0,Assurance services,2019-03-14 20:20:14.998724,861
Stage 9,Red Bears Tavern,112068.3694101256,north america,BFSI,0,5736.0,Assurance services,2019-05-30 20:20:14.998724,861
Stage 1,Red Fox Tavern,151919.68896692258,asia-pacific,BFSI,1,14532.211203361447,Application development and maintenance,2020-06-15 20:20:14.998724,862
Stage 2,Red Fox Tavern,151919.68896692258,asia-pacific,BFSI,1,14532.211203361447,Application development and maintenance,2020-10-16 20:20:14.998724,862
Stage 9,Red Fox Tavern,151919.68896692258,asia-pacific,BFSI,1,14532.211203361447,Application development and maintenance,2020-12-17 20:20:14.998724,862
Stage 1,Red Hat,178976.2739358245,north america,Media,0,11274.032527802454,Application development and maintenance,2021-05-13 20:20:14.998724,863
Stage 5,Red Hat,178976.2739358245,north america,Media,0,11274.032527802454,Application development and maintenance,2021-05-18 20:20:14.998724,863
Stage 1,Red River Broadcasting,97879.0,north america,BFSI,1,13944.92594125853,Application development and maintenance,2020-04-28 20:20:14.998724,864
Stage 2,Red River Broadcasting,97879.0,north america,BFSI,1,13944.92594125853,Application development and maintenance,2020-07-07 20:20:14.998724,864
Stage 9,Red River Broadcasting,97879.0,north america,BFSI,1,13944.92594125853,Application development and maintenance,2020-11-12 20:20:14.998724,864
Stage 1,Regis Corporation,240684.12247206125,latin america,Healthcare,1,21234.87683165413,IT infrastructure services,2020-03-19 20:20:14.998724,865
Stage 2,Regis Corporation,240684.12247206125,latin america,Healthcare,1,21234.87683165413,IT infrastructure services,2020-04-03 20:20:14.998724,865
Stage 3,Regis Corporation,240684.12247206125,latin america,Healthcare,1,21234.87683165413,IT infrastructure services,2020-05-22 20:20:14.998724,865
Stage 4,Regis Corporation,240684.12247206125,latin america,Healthcare,1,21234.87683165413,IT infrastructure services,2020-06-02 20:20:14.998724,865
Stage 11,Regis Corporation,240684.12247206125,latin america,Healthcare,1,21234.87683165413,IT infrastructure services,2020-08-12 20:20:14.998724,865
Stage 1,Reliable Garden Management,53031.58437830629,middle east and africa,BFSI,1,3128.1109329595592,Enterprise solution,2018-08-13 20:20:14.998724,866
Stage 9,Reliable Garden Management,53031.58437830629,middle east and africa,BFSI,1,3128.1109329595592,Enterprise solution,2018-09-29 20:20:14.998724,866
Stage 1,Reliable Guidance,91109.57013076067,north america,Media,1,25055.28366156996,IT infrastructure services,2021-05-13 20:20:14.998724,867
Stage 9,Reliable Guidance,91109.57013076067,north america,Media,1,25055.28366156996,IT infrastructure services,2021-05-23 20:20:14.998724,867
Stage 1,Reliable Investments,203857.28286557904,north america,BFSI,0,23775.97534165133,Application development and maintenance,2021-04-13 20:20:14.998724,868
Stage 3,Reliable Investments,203857.28286557904,north america,BFSI,0,23775.97534165133,Application development and maintenance,2021-05-16 20:20:14.998724,868
Stage 7,Reliable Investments,203857.28286557904,north america,BFSI,0,23775.97534165133,Application development and maintenance,2021-05-18 20:20:14.998724,868
Stage 1,Rent-A-Wreck,208950.2301720375,UK,Energy & Utilities,1,23718.127300725682,Enterprise solution,2021-05-27 20:20:14.998724,869
Stage 1,Renys,214797.57891322754,middle east and africa,BFSI,1,8219.856079692821,Application development and maintenance,2019-12-24 20:20:14.998724,870
Stage 9,Renys,214797.57891322754,middle east and africa,BFSI,1,8219.856079692821,Application development and maintenance,2020-03-27 20:20:14.998724,870
Stage 1,"Respironics, Inc.",107113.96489356653,north america,BFSI,0,17945.795136121953,Assurance services,2020-05-31 20:20:14.998724,871
Stage 9,"Respironics, Inc.",107113.96489356653,north america,BFSI,0,17945.795136121953,Assurance services,2020-07-07 20:20:14.998724,871
Stage 1,Rich And Happy,130840.9447975433,north america,Manufacturing,1,25534.02298899822,Assurance services,2019-06-17 20:20:14.998724,872
Stage 9,Rich And Happy,130840.9447975433,north america,Manufacturing,1,25534.02298899822,Assurance services,2020-10-02 20:20:14.998724,872
Stage 1,Rite Aid Corporation,246577.34042645784,north america,BFSI,1,20653.42363799768,Application development and maintenance,2020-08-14 20:20:14.998724,873
Stage 2,Rite Aid Corporation,246577.34042645784,north america,BFSI,1,20653.42363799768,Application development and maintenance,2021-05-03 20:20:14.998724,873
Stage 4,Rite Aid Corporation,246577.34042645784,north america,BFSI,1,20653.42363799768,Application development and maintenance,2021-05-27 20:20:14.998724,873
Stage 11,Rite Aid Corporation,246577.34042645784,north america,BFSI,1,20653.42363799768,Application development and maintenance,2021-07-09 20:20:14.998724,873
Stage 1,Rite Solution,221488.10979731064,north america,BFSI,1,4932.0,Cloud Infrastructure,2020-11-12 20:20:14.998724,874
Stage 9,Rite Solution,221488.10979731064,north america,BFSI,1,4932.0,Cloud Infrastructure,2021-05-26 20:20:14.998724,874
Stage 1,Rivera Property Maintenance,142678.45648661835,north america,BFSI,1,27374.764394776725,Cognitive Business Operations,2018-07-11 20:20:14.998724,875
Stage 9,Rivera Property Maintenance,142678.45648661835,north america,BFSI,1,27374.764394776725,Cognitive Business Operations,2018-08-13 20:20:14.998724,875
Stage 1,Riverdeep,173732.69884097332,others,BFSI,1,24202.19417454777,Automation and AI,2019-10-13 20:20:14.998724,876
Stage 2,Riverdeep,173732.69884097332,others,BFSI,1,24202.19417454777,Automation and AI,2020-08-17 20:20:14.998724,876
Stage 3,Riverdeep,173732.69884097332,others,BFSI,1,24202.19417454777,Automation and AI,2020-12-30 20:20:14.998724,876
Stage 4,Riverdeep,173732.69884097332,others,BFSI,1,24202.19417454777,Automation and AI,2021-03-18 20:20:14.998724,876
Stage 11,Riverdeep,173732.69884097332,others,BFSI,1,24202.19417454777,Automation and AI,2021-04-26 20:20:14.998724,876
Stage 1,Road Runner Lawn Services,54894.56025296433,north america,Retail & Distribution,0,8914.731116559951,Business process outsourcing,2021-03-03 20:20:14.998724,877
Stage 3,Road Runner Lawn Services,54894.56025296433,north america,Retail & Distribution,0,8914.731116559951,Business process outsourcing,2021-04-06 20:20:14.998724,877
Stage 4,Road Runner Lawn Services,54894.56025296433,north america,Retail & Distribution,0,8914.731116559951,Business process outsourcing,2021-04-15 20:20:14.998724,877
Stage 6,Road Runner Lawn Services,54894.56025296433,north america,Retail & Distribution,0,8914.731116559951,Business process outsourcing,2021-05-11 20:20:14.998724,877
Stage 7,Road Runner Lawn Services,54894.56025296433,north america,Retail & Distribution,0,8914.731116559951,Business process outsourcing,2021-07-16 20:20:14.998724,877
Stage 1,Rockford Fosgate,198664.89763619195,north america,BFSI,0,24858.68761882972,Engineering and Industrial services,2021-04-11 20:20:14.998724,878
Stage 3,Rockford Fosgate,198664.89763619195,north america,BFSI,0,24858.68761882972,Engineering and Industrial services,2021-05-02 20:20:14.998724,878
Stage 10,Rockford Fosgate,198664.89763619195,north america,BFSI,0,24858.68761882972,Engineering and Industrial services,2021-06-12 20:20:14.998724,878
Stage 1,Rockstar Games,189710.83246719764,asia-pacific,BFSI,0,10668.383402134496,Application development and maintenance,2021-03-16 20:20:14.998724,879
Stage 9,Rockstar Games,189710.83246719764,asia-pacific,BFSI,0,10668.383402134496,Application development and maintenance,2021-03-19 20:20:14.998724,879
Stage 1,Rockwell Automation,70148.3113979926,europe,BFSI,1,19149.474106665264,Application development and maintenance,2020-10-08 20:20:14.998724,880
Stage 9,Rockwell Automation,70148.3113979926,europe,BFSI,1,19149.474106665264,Application development and maintenance,2020-12-09 20:20:14.998724,880
Stage 1,Rockwell Collins,82726.25209953016,middle east and africa,Manufacturing,0,18626.01269749367,Engineering and Industrial services,2021-04-10 20:20:14.998724,881
Stage 2,Rockwell Collins,82726.25209953016,middle east and africa,Manufacturing,0,18626.01269749367,Engineering and Industrial services,2021-04-22 20:20:14.998724,881
Stage 9,Rockwell Collins,82726.25209953016,middle east and africa,Manufacturing,0,18626.01269749367,Engineering and Industrial services,2021-05-07 20:20:14.998724,881
Stage 1,Rollins Inc.,222784.16143759975,middle east and africa,Hi-Tech,1,18213.84765393218,Application development and maintenance,2021-05-28 20:20:14.998724,882
Stage 1,Romp,38409.0,north america,BFSI,0,14133.174520778291,IT infrastructure services,2020-11-08 20:20:14.998724,883
Stage 9,Romp,38409.0,north america,BFSI,0,14133.174520778291,IT infrastructure services,2020-11-24 20:20:14.998724,883
Stage 1,Royal Caribbean International,59547.35518130833,north america,BFSI,1,7595.0,Cognitive Business Operations,2021-03-29 20:20:14.998724,884
Stage 4,Royal Caribbean International,59547.35518130833,north america,BFSI,1,7595.0,Cognitive Business Operations,2021-04-20 20:20:14.998724,884
Stage 11,Royal Caribbean International,59547.35518130833,north america,BFSI,1,7595.0,Cognitive Business Operations,2021-06-03 20:20:14.998724,884
Stage 1,Royal Gas,63345.0,asia-pacific,Manufacturing,1,13845.286091700082,IT infrastructure services,2019-02-05 20:20:14.998724,885
Stage 2,Royal Gas,63345.0,asia-pacific,Manufacturing,1,13845.286091700082,IT infrastructure services,2019-02-26 20:20:14.998724,885
Stage 9,Royal Gas,63345.0,asia-pacific,Manufacturing,1,13845.286091700082,IT infrastructure services,2019-07-10 20:20:14.998724,885
Stage 1,Russell Investment Group,234840.5671868218,others,BFSI,1,10601.585649816581,Assurance services,2020-11-10 20:20:14.998724,886
Stage 9,Russell Investment Group,234840.5671868218,others,BFSI,1,10601.585649816581,Assurance services,2020-12-09 20:20:14.998724,886
Stage 1,Russell Stovers,237860.12364881,india,Retail & Distribution,1,23247.604677037445,IT infrastructure services,2020-01-29 20:20:14.998724,887
Stage 2,Russell Stovers,237860.12364881,india,Retail & Distribution,1,23247.604677037445,IT infrastructure services,2020-03-05 20:20:14.998724,887
Stage 9,Russell Stovers,237860.12364881,india,Retail & Distribution,1,23247.604677037445,IT infrastructure services,2020-05-17 20:20:14.998724,887
Stage 1,"Ryder System, Inc.",87890.67887305148,north america,BFSI,1,11554.0,IT infrastructure services,2020-01-01 20:20:14.998724,888
Stage 9,"Ryder System, Inc.",87890.67887305148,north america,BFSI,1,11554.0,IT infrastructure services,2020-03-02 20:20:14.998724,888
Stage 1,S3 Graphics,72969.94249392868,europe,BFSI,0,9048.545090485131,Asset leverage solutions,2021-05-29 20:20:14.998724,889
Stage 1,Safeco Corporation,135895.07206006596,north america,BFSI,1,12934.480428724855,Business process outsourcing,2021-02-25 20:20:14.998724,890
Stage 9,Safeco Corporation,135895.07206006596,north america,BFSI,1,12934.480428724855,Business process outsourcing,2021-05-09 20:20:14.998724,890
Stage 1,Safeway Inc.,161120.0750268834,middle east and africa,BFSI,1,10251.0,Assurance services,2019-07-14 20:20:14.998724,891
Stage 9,Safeway Inc.,161120.0750268834,middle east and africa,BFSI,1,10251.0,Assurance services,2019-07-14 20:20:14.998724,891
Stage 1,Salary.Com,20863.54363004265,north america,Others,0,15664.862862807182,Cognitive Business Operations,2020-06-10 20:20:14.998724,892
Stage 9,Salary.Com,20863.54363004265,north america,Others,0,15664.862862807182,Cognitive Business Operations,2021-05-17 20:20:14.998724,892
Stage 1,Salem Communications,189922.59307040196,north america,BFSI,1,21190.6531163604,Cloud Infrastructure,2021-02-07 20:20:14.998724,893
Stage 9,Salem Communications,189922.59307040196,north america,BFSI,1,21190.6531163604,Cloud Infrastructure,2021-03-05 20:20:14.998724,893
Stage 1,Sandisk,140527.63924078608,north america,BFSI,1,9942.642971304758,Engineering and Industrial services,2019-05-19 20:20:14.998724,894
Stage 2,Sandisk,140527.63924078608,north america,BFSI,1,9942.642971304758,Engineering and Industrial services,2019-12-03 20:20:14.998724,894
Stage 3,Sandisk,140527.63924078608,north america,BFSI,1,9942.642971304758,Engineering and Industrial services,2020-01-05 20:20:14.998724,894
Stage 4,Sandisk,140527.63924078608,north america,BFSI,1,9942.642971304758,Engineering and Industrial services,2020-07-12 20:20:14.998724,894
Stage 11,Sandisk,140527.63924078608,north america,BFSI,1,9942.642971304758,Engineering and Industrial services,2020-07-25 20:20:14.998724,894
Stage 1,Sauer-Danfoss,42114.993719508304,north america,BFSI,1,23736.712777710807,Cognitive Business Operations,2020-01-25 20:20:14.998724,895
Stage 9,Sauer-Danfoss,42114.993719508304,north america,BFSI,1,23736.712777710807,Cognitive Business Operations,2020-05-19 20:20:14.998724,895
Stage 1,Sbc Communications,122794.0274719577,north america,BFSI,1,7775.0,Application development and maintenance,2020-12-17 20:20:14.998724,896
Stage 2,Sbc Communications,122794.0274719577,north america,BFSI,1,7775.0,Application development and maintenance,2021-01-28 20:20:14.998724,896
Stage 9,Sbc Communications,122794.0274719577,north america,BFSI,1,7775.0,Application development and maintenance,2021-03-04 20:20:14.998724,896
Stage 1,Schoep'S Ice Cream,271994.26498681516,middle east and africa,BFSI,1,6627.0,Application development and maintenance,2021-05-04 20:20:14.998724,897
Stage 2,Schoep'S Ice Cream,271994.26498681516,middle east and africa,BFSI,1,6627.0,Application development and maintenance,2021-05-26 20:20:14.998724,897
Stage 9,Schoep'S Ice Cream,271994.26498681516,middle east and africa,BFSI,1,6627.0,Application development and maintenance,2021-06-08 20:20:14.998724,897
Stage 1,Science Applications International Corporation (Saic),128470.21493188353,north america,Hi-Tech,0,9517.410972221132,Cognitive Business Operations,2020-08-24 20:20:14.998724,898
Stage 9,Science Applications International Corporation (Saic),128470.21493188353,north america,Hi-Tech,0,9517.410972221132,Cognitive Business Operations,2020-09-07 20:20:14.998724,898
Stage 1,Seagate Technology,64101.0,north america,BFSI,0,18992.872628628924,Application development and maintenance,2020-08-20 20:20:14.998724,899
Stage 9,Seagate Technology,64101.0,north america,BFSI,0,18992.872628628924,Application development and maintenance,2021-02-09 20:20:14.998724,899
Stage 1,Sears,91877.0,europe,BFSI,0,13988.970786357151,Application development and maintenance,2020-12-17 20:20:14.998724,900
Stage 2,Sears,91877.0,europe,BFSI,0,13988.970786357151,Application development and maintenance,2021-01-15 20:20:14.998724,900
Stage 3,Sears,91877.0,europe,BFSI,0,13988.970786357151,Application development and maintenance,2021-05-13 20:20:14.998724,900
Stage 9,Sears,91877.0,europe,BFSI,0,13988.970786357151,Application development and maintenance,2021-08-01 20:20:14.998724,900
Stage 1,Seattle'S Best Coffee,163027.96910377304,north america,BFSI,1,3439.0,Cloud Infrastructure,2021-04-23 20:20:14.998724,901
Stage 5,Seattle'S Best Coffee,163027.96910377304,north america,BFSI,1,3439.0,Cloud Infrastructure,2021-05-03 20:20:14.998724,901
Stage 1,Seksi Ladi,95500.0,north america,Manufacturing,1,20737.063714970034,Application development and maintenance,2020-01-04 20:20:14.998724,902
Stage 9,Seksi Ladi,95500.0,north america,Manufacturing,1,20737.063714970034,Application development and maintenance,2020-01-13 20:20:14.998724,902
Stage 1,Seksi Lady,134572.0,europe,BFSI,0,20253.33678322831,Automation and AI,2020-01-14 20:20:14.998724,903
Stage 9,Seksi Lady,134572.0,europe,BFSI,0,20253.33678322831,Automation and AI,2020-03-17 20:20:14.998724,903
Stage 1,Sequoia Voting Systems,72179.19342435643,north america,BFSI,1,6142.0,Business process outsourcing,2021-04-02 20:20:14.998724,904
Stage 9,Sequoia Voting Systems,72179.19342435643,north america,BFSI,1,6142.0,Business process outsourcing,2021-05-06 20:20:14.998724,904
Stage 1,Service Corporation International (Sci),101241.35814240511,north america,Retail & Distribution,0,7245.594219633218,Cognitive Business Operations,2019-11-06 20:20:14.998724,905
Stage 9,Service Corporation International (Sci),101241.35814240511,north america,Retail & Distribution,0,7245.594219633218,Cognitive Business Operations,2020-02-10 20:20:14.998724,905
Stage 1,Sexsi Senorita,36535.36115631765,europe,Others,1,19419.67306831015,Application development and maintenance,2020-08-16 20:20:14.998724,906
Stage 9,Sexsi Senorita,36535.36115631765,europe,Others,1,19419.67306831015,Application development and maintenance,2021-01-23 20:20:14.998724,906
Stage 1,Sexy Babe,269786.7926539363,north america,Media,0,4218.564252924745,Application development and maintenance,2020-10-30 20:20:14.998724,907
Stage 9,Sexy Babe,269786.7926539363,north america,Media,0,4218.564252924745,Application development and maintenance,2020-11-12 20:20:14.998724,907
Stage 1,Shirokiya,127473.0,north america,Retail & Distribution,1,12373.50423631368,Application development and maintenance,2021-01-13 20:20:14.998724,908
Stage 2,Shirokiya,127473.0,north america,Retail & Distribution,1,12373.50423631368,Application development and maintenance,2021-03-31 20:20:14.998724,908
Stage 9,Shirokiya,127473.0,north america,Retail & Distribution,1,12373.50423631368,Application development and maintenance,2021-05-26 20:20:14.998724,908
Stage 1,Shure Incorporated,80176.01364039796,north america,Media,1,9692.234411848482,Cloud Infrastructure,2020-11-05 20:20:14.998724,909
